station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort
1141636,1141636,猪谷,,,11416,16,939-2187,富山市猪谷８８７,137.237975,36.471625,0000-00-00,0000-00-00,0,1141636
1141637,1141637,楡原,,,11416,16,939-2184,富山市楡原,137.22872,36.529323,0000-00-00,0000-00-00,0,1141637
1141638,1141638,笹津,,,11416,16,939-2223,富山市笹津,137.211437,36.562129,0000-00-00,0000-00-00,0,1141638
1141639,1141639,東八尾,,,11416,16,939-2314,富山市八尾町城生,137.174978,36.589645,0000-00-00,0000-00-00,0,1141639
1141640,1141640,越中八尾,,,11416,16,939-2376,富山市八尾町福島,137.138379,36.591391,0000-00-00,0000-00-00,0,1141640
1141641,1141641,千里,,,11416,16,939-2622,富山市婦中町千里,137.132396,36.634678,0000-00-00,0000-00-00,0,1141641
1141642,1141642,速星,,,11416,16,939-2706,富山市婦中町速星,137.160428,36.664135,0000-00-00,0000-00-00,0,1141642
1141645,1141645,婦中鵜坂,,,11416,16,939-2701,富山市婦中町西本郷字西本郷１１６２ノ３,137.167625,36.676084,0000-00-00,0000-00-00,0,1141642
1141643,1141643,西富山,,,11416,16,930-0874,富山市寺町,137.177029,36.699331,0000-00-00,0000-00-00,0,1141643
1141644,1140501,富山,,,11416,16,930-0001,富山市明輪町,137.213091,36.701384,0000-00-00,0000-00-00,0,1141644
1141701,1141551,高岡,,,11417,16,933-0021,高岡市下関町,137.015274,36.740948,0000-00-00,0000-00-00,0,1141701
1141714,100917,新高岡,,,11417,16,933-0852,富山県高岡市下黒田1872番地,137.010459,36.727004,2015-03-14,0000-00-00,0,1141701
1141702,1141702,二塚,,,11417,16,933-0816,高岡市二塚,137.006141,36.714339,0000-00-00,0000-00-00,0,1141702
1141703,1141703,林,,,11417,16,933-0817,高岡市東藤平蔵,136.999379,36.704504,0000-00-00,0000-00-00,0,1141703
1141704,1141704,戸出,,,11417,16,939-1104,高岡市戸出町２丁目,136.983898,36.684323,0000-00-00,0000-00-00,0,1141704
1141705,1141705,油田,,,11417,16,939-1308,砺波市三郎丸,136.970372,36.655124,0000-00-00,0000-00-00,0,1141705
1141706,1141706,砺波,,,11417,16,939-1366,砺波市表町,136.953648,36.636424,0000-00-00,0000-00-00,0,1141706
1141707,1141707,東野尻,,,11417,16,939-1333,砺波市苗加,136.9435,36.618573,0000-00-00,0000-00-00,0,1141707
1141708,1141708,高儀,,,11417,16,939-1504,南砺市川除新,136.936007,36.606697,0000-00-00,0000-00-00,0,1141708
1141709,1141709,福野,,,11417,16,939-1571,南砺市松原新,136.923166,36.588541,0000-00-00,0000-00-00,0,1141709
1141710,1141710,東石黒,,,11417,16,939-1543,南砺市下吉江,136.898166,36.57605,0000-00-00,0000-00-00,0,1141710
1141711,1141711,福光,,,11417,16,939-1732,南砺市荒木,136.878135,36.558121,0000-00-00,0000-00-00,0,1141711
1141712,1141712,越中山田,,,11417,16,939-1734,南砺市竹林,136.887522,36.538513,0000-00-00,0000-00-00,0,1141712
1141713,1141713,城端,,,11417,16,939-1852,南砺市是安,136.901673,36.522012,0000-00-00,0000-00-00,0,1141713
1141801,1141551,高岡,,,11418,16,933-0021,高岡市下関町,137.015274,36.740948,0000-00-00,0000-00-00,0,1141801
1141802,1141802,越中中川,,,11418,16,933-0056,高岡市中川,137.027851,36.749764,0000-00-00,0000-00-00,0,1141802
1141803,1141803,能町,,,11418,16,933-0003,高岡市能町,137.039885,36.768259,0000-00-00,0000-00-00,0,1141803
1141804,1141804,伏木,,,11418,16,933-0112,高岡市伏木古国府,137.05853,36.792306,0000-00-00,0000-00-00,0,1141804
1141805,1141805,越中国分,,,11418,16,933-0101,高岡市伏木国分,137.050729,36.805361,0000-00-00,0000-00-00,0,1141805
1141806,1141806,雨晴,,,11418,16,933-0136,高岡市渋谷,137.037583,36.816484,0000-00-00,0000-00-00,0,1141806
1141807,1141807,島尾,,,11418,16,935-0032,氷見市島尾,137.01269,36.828423,0000-00-00,0000-00-00,0,1141807
1141808,1141808,氷見,,,11418,16,935-0015,氷見市伊勢大町１丁目,136.990631,36.849899,0000-00-00,0000-00-00,0,1141808
1141901,1141546,津幡,,,11419,17,929-0343,河北郡津幡町字南中条,136.730759,36.657895,0000-00-00,0000-00-00,0,1141901
1141902,1141902,中津幡,,,11419,17,929-0323,河北郡津幡町字津幡,136.740279,36.67156,0000-00-00,0000-00-00,0,1141902
1141903,1141903,本津幡,,,11419,17,929-0326,河北郡津幡町字清水,136.732202,36.676673,0000-00-00,0000-00-00,0,1141903
1141904,1141904,能瀬,,,11419,17,929-0319,河北郡津幡町字能瀬,136.719898,36.693152,0000-00-00,0000-00-00,0,1141904
1141905,1141905,宇野気,,,11419,17,929-1125,かほく市宇野気,136.70306,36.722795,0000-00-00,0000-00-00,0,1141905
1141906,1141906,横山,,,11419,17,929-1105,かほく市横山,136.71685,36.747739,0000-00-00,0000-00-00,0,1141906
1141907,1141907,高松,,,11419,17,929-1214,かほく市内高松,136.728823,36.768541,0000-00-00,0000-00-00,0,1141907
1141908,1141908,免田,,,11419,17,929-1333,羽咋郡宝達志水町免田,136.747581,36.795806,0000-00-00,0000-00-00,0,1141908
1141909,1141909,宝達,,,11419,17,929-1343,羽咋郡宝達志水町小川,136.762229,36.819875,0000-00-00,0000-00-00,0,1141909
1141910,1141910,敷浪,,,11419,17,929-1415,羽咋郡宝達志水町敷浪,136.773455,36.848094,0000-00-00,0000-00-00,0,1141910
1141911,1141911,南羽咋,,,11419,17,925-0044,羽咋市新保町,136.774631,36.870324,0000-00-00,0000-00-00,0,1141911
1141912,1141912,羽咋,,,11419,17,925-0033,羽咋市川原町,136.783332,36.897073,0000-00-00,0000-00-00,0,1141912
1141913,1141913,千路,,,11419,17,925-0012,羽咋市千路町,136.801195,36.928139,0000-00-00,0000-00-00,0,1141913
1141914,1141914,金丸,,,11419,17,929-1621,鹿島郡中能登町金丸又れ49,136.835874,36.943344,0000-00-00,0000-00-00,0,1141914
1141915,1141915,能登部,,,11419,17,929-1603,鹿島郡中能登町徳丸,136.869403,36.960867,0000-00-00,0000-00-00,0,1141915
1141916,1141916,良川,,,11419,17,929-1717,鹿島郡中能登町良川,136.894628,36.976662,0000-00-00,0000-00-00,0,1141916
1141917,1141917,能登二宮,,,11419,17,929-1811,鹿島郡中能登町二宮,136.917389,36.984824,0000-00-00,0000-00-00,0,1141917
1141918,1141918,徳田,,,11419,17,926-0824,七尾市下町,136.930295,37.007449,0000-00-00,0000-00-00,0,1141918
1141919,1141919,七尾,,,11419,17,926-0811,七尾市御祓町,136.964501,37.041613,0000-00-00,0000-00-00,0,1141919
1141920,1141920,和倉温泉,,,11419,17,926-0171,七尾市石崎町,136.925884,37.074663,0000-00-00,0000-00-00,0,1141920
1142001,1141512,敦賀,,,11420,18,914-0055,敦賀市鉄輪町１丁目,136.076488,35.644767,0000-00-00,0000-00-00,2,1142001
1142002,1142002,敦賀港,,,11420,18,914-0072,福井県敦賀市金ヶ崎町1-19,136.074922,35.663468,0000-00-00,0000-00-00,2,1142002
1142101,1141523,福井,,,11421,18,910-0006,福井市中央１丁目,136.223516,36.062057,0000-00-00,0000-00-00,0,1142101
1142102,1141522,越前花堂,,,11421,18,918-8014,福井市花堂中１丁目１番,136.218073,36.038771,0000-00-00,0000-00-00,0,1142102
1142103,1142103,六条,,,11421,18,918-8136,福井市天王町,136.239594,36.028175,0000-00-00,0000-00-00,0,1142103
1142104,1142104,足羽,,,11421,18,910-2177,福井市稲津町,136.253607,36.020821,0000-00-00,0000-00-00,0,1142104
1142105,1142105,越前東郷,,,11421,18,910-2165,福井市東郷二ケ町,136.273561,36.018185,0000-00-00,0000-00-00,0,1142105
1142106,1142106,一乗谷,,,11421,18,910-2151,福井市安波賀中島町,136.2974,36.013679,0000-00-00,0000-00-00,0,1142106
1142107,1142107,越前高田,,,11421,18,910-2226,福井市高田町,136.318669,36.024759,0000-00-00,0000-00-00,0,1142107
1142108,1142108,市波,,,11421,18,910-2222,福井市市波町,136.330463,36.019813,0000-00-00,0000-00-00,0,1142108
1142109,1142109,小和清水,,,11421,18,910-2212,福井市小和清水町,136.351085,36.01732,0000-00-00,0000-00-00,0,1142109
1142110,1142110,美山,,,11421,18,910-2347,福井市境寺町,136.365082,35.998567,0000-00-00,0000-00-00,0,1142110
1142111,1142111,越前薬師,,,11421,18,910-2339,福井市薬師町,136.384336,36.005283,0000-00-00,0000-00-00,0,1142111
1142112,1142112,越前大宮,,,11421,18,910-2334,福井市大宮町,136.409694,36.000064,0000-00-00,0000-00-00,0,1142112
1142113,1142113,計石,,,11421,18,910-2331,福井市計石町,136.434767,35.997589,0000-00-00,0000-00-00,0,1142113
1142114,1142114,牛ケ原,,,11421,18,912-0091,福井県大野市牛ケ原53下正角1-5,136.467349,35.998567,0000-00-00,0000-00-00,0,1142114
1142115,1142115,北大野,,,11421,18,912-0021,大野市中野,136.48795,35.997992,0000-00-00,0000-00-00,0,1142115
1142116,1142116,越前大野,,,11421,18,912-0052,大野市弥生町,136.496877,35.983294,0000-00-00,0000-00-00,0,1142116
1142117,1142117,越前田野,,,11421,18,912-0827,大野市田野,136.526884,35.987048,0000-00-00,0000-00-00,0,1142117
1142118,1142118,越前富田,,,11421,18,912-0813,大野市上野,136.541233,35.9909,0000-00-00,0000-00-00,0,1142118
1142119,1142119,下唯野,,,11421,18,912-0822,大野市下唯野,136.56027,35.974208,0000-00-00,0000-00-00,0,1142119
1142120,1142120,柿ケ島,,,11421,18,912-0147,福井県大野市柿ケ嶋35中々川原32-2,136.570938,35.97243,0000-00-00,0000-00-00,0,1142120
1142121,1142121,勝原,,,11421,18,912-0155,大野市西勝原,136.597151,35.967512,0000-00-00,0000-00-00,0,1142121
1142122,1142122,越前下山,,,11421,18,912-0207,大野市下山,136.634832,35.920356,0000-00-00,0000-00-00,0,1142122
1142123,1142123,九頭竜湖,,,11421,18,912-0205,大野市朝日,136.66146,35.90449,0000-00-00,0000-00-00,0,1142123
1142201,1142201,東舞鶴,,,11422,26,625-0036,舞鶴市浜,135.394788,35.468601,0000-00-00,0000-00-00,0,1142201
1142202,1142202,松尾寺,,,11422,26,625-0011,舞鶴市字吉坂,135.450133,35.486018,0000-00-00,0000-00-00,0,1142202
1142203,1142203,青郷,,,11422,18,919-2200,大飯郡高浜町青郷,135.4998,35.481584,0000-00-00,0000-00-00,0,1142203
1142204,1142204,三松,,,11422,18,919-2382,大飯郡高浜町東三松,135.520561,35.488767,0000-00-00,0000-00-00,0,1142204
1142205,1142205,若狭高浜,,,11422,18,919-2225,大飯郡高浜町宮崎,135.547588,35.486423,0000-00-00,0000-00-00,0,1142205
1142206,1142206,若狭和田,,,11422,18,919-2201,大飯郡高浜町和田,135.581564,35.488664,0000-00-00,0000-00-00,0,1142206
1142207,1142207,若狭本郷,,,11422,18,919-2111,大飯郡おおい町本郷,135.618834,35.482616,0000-00-00,0000-00-00,0,1142207
1142208,1142208,加斗,,,11422,18,917-0045,小浜市加斗,135.666145,35.480672,0000-00-00,0000-00-00,0,1142208
1142209,1142209,勢浜,,,11422,18,917-0043,小浜市西勢,135.708039,35.481192,0000-00-00,0000-00-00,0,1142209
1142210,1142210,小浜,,,11422,18,917-0077,小浜市駅前町,135.745672,35.491643,0000-00-00,0000-00-00,0,1142210
1142211,1142211,東小浜,,,11422,18,917-0241,小浜市遠敷,135.781053,35.485234,0000-00-00,0000-00-00,0,1142211
1142212,1142212,新平野,,,11422,18,917-0226,小浜市平野,135.807198,35.473069,0000-00-00,0000-00-00,0,1142212
1142213,1142213,上中,,,11422,18,919-1542,三方上中郡若狭町井ノ口,135.855728,35.463638,0000-00-00,0000-00-00,0,1142213
1142214,1142214,若狭有田,,,11422,18,919-1507,三方上中郡若狭町有田,135.868377,35.485536,0000-00-00,0000-00-00,0,1142214
1142215,1142215,大鳥羽,,,11422,18,919-1504,三方上中郡若狭町大鳥羽,135.866872,35.504839,0000-00-00,0000-00-00,0,1142215
1142216,1142216,十村,,,11422,18,919-1316,三方上中郡若狭町井崎,135.896591,35.51595,0000-00-00,0000-00-00,0,1142216
1142217,1142217,藤井,,,11422,18,919-1311,三方上中郡若狭町藤井,135.906274,35.532198,0000-00-00,0000-00-00,0,1142217
1142218,1142218,三方,,,11422,18,919-1303,三方上中郡若狭町三方,135.909259,35.555282,0000-00-00,0000-00-00,0,1142218
1142219,1142219,気山,,,11422,18,919-1301,三方上中郡若狭町気山,135.909531,35.584887,0000-00-00,0000-00-00,0,1142219
1142220,1142220,美浜,,,11422,18,919-1122,三方郡美浜町松原,135.936496,35.605138,0000-00-00,0000-00-00,0,1142220
1142221,1142221,東美浜,,,11422,18,919-1206,三方郡美浜町太田,135.985614,35.614039,0000-00-00,0000-00-00,0,1142221
1142222,1142222,粟野,,,11422,18,914-0145,敦賀市野坂,136.027225,35.617234,0000-00-00,0000-00-00,0,1142222
1142223,1142223,西敦賀,,,11422,18,914-0035,敦賀市山泉,136.067787,35.617975,0000-00-00,0000-00-00,0,1142223
1142224,1141512,敦賀,,,11422,18,914-0055,敦賀市鉄輪町１丁目,136.076488,35.644767,0000-00-00,0000-00-00,0,1142224
1150101,1130121,熱海,,,11501,22,413-0011,熱海市田原本町,139.077679,35.103573,0000-00-00,0000-00-00,0,1150101
1150102,1150102,函南,,,11501,22,419-0121,田方郡函南町大竹,138.970984,35.108773,0000-00-00,0000-00-00,0,1150102
1150103,1150103,三島,,,11501,22,411-0036,三島市一番町,138.911133,35.126253,0000-00-00,0000-00-00,0,1150103
1150104,1150104,沼津,,,11501,22,410-0801,沼津市大手町１丁目,138.860104,35.103011,0000-00-00,0000-00-00,0,1150104
1150105,1150105,片浜,,,11501,22,410-0875,沼津市今沢,138.818937,35.11825,0000-00-00,0000-00-00,0,1150105
1150106,1150106,原,,,11501,22,410-0312,沼津市原,138.793387,35.124915,0000-00-00,0000-00-00,0,1150106
1150107,1150107,東田子の浦,,,11501,22,417-0832,富士市中柏原新田,138.745441,35.136255,0000-00-00,0000-00-00,0,1150107
1150108,1150108,吉原,,,11501,22,417-0015,富士市鈴川町,138.702768,35.143845,0000-00-00,0000-00-00,0,1150108
1150109,1140201,富士,,,11501,22,416-0914,富士市本町１丁目,138.651225,35.151497,0000-00-00,0000-00-00,0,1150109
1150110,1150110,富士川,,,11501,22,421-3306,静岡県富士市中之郷1228-4,138.618571,35.141119,0000-00-00,0000-00-00,0,1150110
1150111,1150111,新蒲原,,,11501,22,421-3203,静岡市清水区蒲原,138.608117,35.119599,0000-00-00,0000-00-00,0,1150111
1150112,1150112,蒲原,,,11501,22,421-3214,静岡市清水区蒲原堰沢,138.582752,35.114005,0000-00-00,0000-00-00,0,1150112
1150113,1150113,由比,,,11501,22,421-3111,静岡市清水区由比今宿,138.552756,35.097108,0000-00-00,0000-00-00,0,1150113
1150114,1150114,興津,,,11501,22,424-0204,静岡市清水区興津中町,138.521865,35.052539,0000-00-00,0000-00-00,0,1150114
1150115,1150115,清水,,,11501,22,424-0816,静岡市清水区真砂町,138.488958,35.023248,0000-00-00,0000-00-00,0,1150115
1150116,1150116,草薙,,,11501,22,424-0886,静岡市清水区草薙,138.442025,35.002854,0000-00-00,0000-00-00,0,1150116
1150117,1150117,東静岡,,,11501,22,420-0813,静岡市葵区長沼５８４番地８,138.413118,34.985256,0000-00-00,0000-00-00,0,1150117
1150118,1150118,静岡,,,11501,22,420-0851,静岡市葵区黒金町,138.388579,34.971629,0000-00-00,0000-00-00,0,1150118
1150119,1150119,安倍川,,,11501,22,421-0133,静岡市駿河区鎌田,138.364029,34.940961,0000-00-00,0000-00-00,0,1150119
1150120,1150120,用宗,,,11501,22,421-0124,静岡市駿河区用宗城山町,138.36006,34.922512,0000-00-00,0000-00-00,0,1150120
1150121,1150121,焼津,,,11501,22,425-0027,焼津市栄町１丁目,138.318457,34.872261,0000-00-00,0000-00-00,0,1150121
1150122,1150122,西焼津,,,11501,22,425-0076,焼津市小屋敷,138.28552,34.859824,0000-00-00,0000-00-00,0,1150122
1150123,1150123,藤枝,,,11501,22,426-0034,藤枝市駅前１丁目,138.252748,34.849511,0000-00-00,0000-00-00,0,1150123
1150124,1150124,六合,,,11501,22,427-0019,島田市道悦１丁目,138.203502,34.836436,0000-00-00,0000-00-00,0,1150124
1150125,1150125,島田,,,11501,22,427-0028,島田市栄町,138.173436,34.830159,0000-00-00,0000-00-00,0,1150125
1150126,1150126,金谷,,,11501,22,428-0047,静岡県島田市金谷新町,138.125578,34.819049,0000-00-00,0000-00-00,0,1150126
1150127,1150127,菊川,,,11501,22,439-0006,菊川市堀之内,138.085648,34.76176,0000-00-00,0000-00-00,0,1150127
1150128,1150128,掛川,,,11501,22,436-0024,掛川市南西郷,138.014937,34.769463,0000-00-00,0000-00-00,0,1150128
1150129,1150129,愛野,,,11501,22,437-0031,袋井市愛野６９１-８,137.961663,34.752257,0000-00-00,0000-00-00,0,1150129
1150130,1150130,袋井,,,11501,22,437-0023,袋井市高尾,137.92596,34.741377,0000-00-00,0000-00-00,0,1150130
1150135,1150135,御厨,,,11501,22,438-0038,静岡県磐田市鎌田,137.885,34.7183,2020-03-14,0000-00-00,0,1150130
1150131,1150131,磐田,,,11501,22,438-0078,磐田市中泉,137.852244,34.710132,0000-00-00,0000-00-00,0,1150131
1150132,1150132,豊田町,,,11501,22,438-0821,磐田市立野,137.82013,34.7121,0000-00-00,0000-00-00,0,1150132
1150133,1150133,天竜川,,,11501,22,435-0013,浜松市東区天龍川町,137.77923,34.716994,0000-00-00,0000-00-00,0,1150133
1150134,1150201,浜松,,,11501,22,430-0926,浜松市中区砂山町,137.734759,34.703866,0000-00-00,0000-00-00,0,1150134
1150201,1150201,浜松,,,11502,22,430-0926,浜松市中区砂山町,137.734759,34.703866,0000-00-00,0000-00-00,0,1150201
1150203,1150203,高塚,,,11502,22,432-8065,浜松市南区高塚町,137.681303,34.690425,0000-00-00,0000-00-00,0,1150203
1150204,1150204,舞阪,,,11502,22,431-0203,浜松市西区馬郡町,137.626422,34.685701,0000-00-00,0000-00-00,0,1150204
1150205,1150205,弁天島,,,11502,22,431-0214,浜松市西区舞阪町弁天島,137.603058,34.690125,0000-00-00,0000-00-00,0,1150205
1150206,1150206,新居町,,,11502,22,431-0302,静岡県湖西市新居町新居,137.568953,34.694276,0000-00-00,0000-00-00,0,1150206
1150207,1150207,鷲津,,,11502,22,431-0431,湖西市鷲津,137.546116,34.716819,0000-00-00,0000-00-00,0,1150207
1150208,1150208,新所原,,,11502,22,431-0424,湖西市新所原３丁目,137.484399,34.723205,0000-00-00,0000-00-00,0,1150208
1150209,1150209,二川,,,11502,23,441-3144,豊橋市大岩町南元屋敷,137.438966,34.725809,0000-00-00,0000-00-00,0,1150209
1150210,1141301,豊橋,,,11502,23,440-0075,豊橋市花田町西宿,137.382128,34.762734,0000-00-00,0000-00-00,0,1150210
1150211,1150211,西小坂井,,,11502,23,441-0105,愛知県豊川市伊奈町前山20,137.352499,34.79708,0000-00-00,0000-00-00,0,1150211
1150212,1150212,愛知御津,,,11502,23,441-0312,豊川市御津町西方字松本,137.316492,34.812624,0000-00-00,0000-00-00,0,1150212
1150213,1150213,三河大塚,,,11502,23,443-0013,蒲郡市大塚町笹子,137.28287,34.815744,0000-00-00,0000-00-00,0,1150213
1150214,1150214,三河三谷,,,11502,23,443-0021,蒲郡市三谷町上野,137.247795,34.818546,0000-00-00,0000-00-00,0,1150214
1150215,1150215,蒲郡,,,11502,23,443-0043,蒲郡市元町,137.226459,34.823078,0000-00-00,0000-00-00,0,1150215
1150216,1150216,三河塩津,,,11502,23,443-0046,蒲郡市竹谷町油井,137.201261,34.825295,0000-00-00,0000-00-00,0,1150216
1150217,1150217,三ケ根,,,11502,23,444-0124,愛知県額田郡幸田町大字深溝字大池田12-1,137.176348,34.836449,0000-00-00,0000-00-00,0,1150217
1150218,1150218,幸田,,,11502,23,444-0116,額田郡幸田町芦谷字幸田,137.16447,34.859926,0000-00-00,0000-00-00,0,1150218
1150242,1150242,相見,,,11502,23,444-0113,愛知県額田郡幸田町大字菱池字カマ46,137.160389,34.886833,2012-03-12,0000-00-00,0,1150218
1150219,1150219,岡崎,,,11502,23,444-0813,岡崎市羽根町東荒子,137.157243,34.925417,0000-00-00,0000-00-00,0,1150219
1150220,1150220,西岡崎,,,11502,23,444-0938,岡崎市昭和町北浦,137.123187,34.946572,0000-00-00,0000-00-00,0,1150220
1150221,1150221,安城,,,11502,23,446-0032,安城市御幸本町,137.08716,34.959986,0000-00-00,0000-00-00,0,1150221
1150222,1150222,三河安城,,,11502,23,446-0054,安城市二本木町二ツ池,137.060918,34.96968,0000-00-00,0000-00-00,0,1150222
